# Generated: 2025-12-30T02:28:48.853220
# Source: scripts/generate_crosswalk.py
# Review status: auto-generated, pending expert review
naics_code,naics_name,relationship,uniclass_code,uniclass_table,uniclass_title,cardinality,confidence,notes
23819,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_76_63_85,Pr,Structural plastics sections,1:N,B,score=0.308
23819,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_76_78,Pr,Shaft structure products,1:N,B,score=0.308
23819,"Other Foundation, Structure, and Building Exterior Contractors",performs,Ac_10_80,Ac,Structure moving,1:N,B,score=0.333
23819,"Other Foundation, Structure, and Building Exterior Contractors",performs,Ac_15_50_85,Ac,Structural surveying,1:N,B,score=0.333
23819,"Other Foundation, Structure, and Building Exterior Contractors",performs,Ac_15_75_55,Ac,Geotechnical substructure investigating,1:N,C,score=0.231
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20,Ss,Structural systems,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_10,Ss,Structural frame systems,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_10_75,Ss,Structural framing systems,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_20,Ss,Structural beams,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_30,Ss,Structural columns,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_15_95_20_72,Ss,Retention structure systems,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_05_80,Ss,Structural grouting systems,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_20_75,Ss,Structural beam systems,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_30_75,Ss,Structural column systems,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_80,Ss,Structure accessory systems,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_29_03_31,Pr,Framing anchors,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_29_03_32,Pr,Framing fasteners,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_29_03_86,Pr,Structural anchors,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_29_14_32,Pr,Frame cramps,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_85_85,Pr,Structural bearings,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_93_85,Pr,Structural units,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20,Pr,Structure and general products,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_76_51_07,Pr,Aluminium structural sections,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_76_63_85,Pr,Structural plastics sections,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_76_78,Pr,Shaft structure products,1:N,B,score=0.308
238190,"Other Foundation, Structure, and Building Exterior Contractors",performs,Ac_10_80,Ac,Structure moving,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",performs,Ac_15_50_85,Ac,Structural surveying,1:N,B,score=0.333
238190,"Other Foundation, Structure, and Building Exterior Contractors",performs,Ac_15_75_55,Ac,Geotechnical substructure investigating,1:N,C,score=0.231
2382,Building Equipment Contractors,produces,Ss_20_40_10,Ss,Building cable systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_10_35_10,Ss,Building signage systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_20_30_65,Ss,Playground equipment systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_25_32_12,Ss,Cemetery equipment systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_70_55_10,Ss,Climbing equipment systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_70_55_70,Ss,Rocking equipment systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_70_55_73,Ss,Runway equipment systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_70_55_80,Ss,Slide equipment systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_70_55_83,Ss,Spinning equipment systems,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,Ss_40_70_55_85,Ss,Swinging equipment systems,1:N,C,score=0.2
2382,Building Equipment Contractors,uses,Pr_40_70,Pr,Equipment,1:N,B,score=0.333
2382,Building Equipment Contractors,uses,Pr_20_29_04_27,Pr,Equipment fasteners,1:N,C,score=0.25
2382,Building Equipment Contractors,uses,Pr_25_57_10_09,Pr,Building papers,1:N,C,score=0.25
2382,Building Equipment Contractors,uses,Pr_40_30_61,Pr,Play equipment,1:N,C,score=0.25
2382,Building Equipment Contractors,uses,Pr_40_50_83_06,Pr,Balancing equipment,1:N,C,score=0.25
2382,Building Equipment Contractors,uses,Pr_40_50_83_44,Pr,Jumping equipment,1:N,C,score=0.25
2382,Building Equipment Contractors,uses,Pr_40_70_13,Pr,Cleaning equipment,1:N,C,score=0.25
2382,Building Equipment Contractors,uses,Pr_40_70_50,Pr,Mail equipment,1:N,C,score=0.25
2382,Building Equipment Contractors,uses,Pr_40_70_51_84,Pr,Sterilization equipment,1:N,C,score=0.25
2382,Building Equipment Contractors,uses,Pr_40_70_63,Pr,Photographic equipment,1:N,C,score=0.25
2382,Building Equipment Contractors,performs,Ac_15_50_10,Ac,Building surveying,1:N,C,score=0.25
2382,Building Equipment Contractors,performs,Ac_85_65_27,Ac,Equipment operating,1:N,C,score=0.25
2382,Building Equipment Contractors,performs,Ac_05_30_10,Ac,Building regulation assessing,1:N,C,score=0.2
2382,Building Equipment Contractors,performs,Ac_05_60_10,Ac,Building contract administrating,1:N,C,score=0.2
2382,Building Equipment Contractors,performs,Ac_05_70_10,Ac,Building user assisting,1:N,C,score=0.2
2382,Building Equipment Contractors,performs,Ac_15_15_11,Ac,Catering equipment surveying,1:N,C,score=0.2
2382,Building Equipment Contractors,performs,Ac_15_20_25,Ac,Ecological building surveying,1:N,C,score=0.2
2382,Building Equipment Contractors,performs,Ac_15_45_35,Ac,Historic building surveying,1:N,C,score=0.2
2382,Building Equipment Contractors,performs,Ac_15_50,Ac,Building fabric surveying,1:N,C,score=0.2
2382,Building Equipment Contractors,performs,Ac_90_50_75,Ac,Scientific equipment storing,1:N,C,score=0.2
2382,Building Equipment Contractors,produces,En_30_70_28,En,Equipment gantries,1:N,C,score=0.25
2382,Building Equipment Contractors,produces,En_90_90_64,En,Plant and equipment buildings,1:N,C,score=0.2
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_70,Ss,Electrical systems,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_25_14_67_27,Ss,Electric fencing systems,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_70_30_80,Ss,Small power systems,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_70_95,Ss,Temporary electrical systems,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_75_50_45,Ss,Electrical protection systems,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_85_50,Ss,Mechanical power systems,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_85_50_65,Ss,Power supply systems,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_85_50_65_38,Ss,Hydraulic power systems,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_15_95_70,Ss,Temporary electrical works systems,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_25_14_67_28,Ss,Electric security fencing systems,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_30_36_08_27,Pr,Electric locks,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_10_57_23,Pr,Electrical diagrams,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_50_13_26,Pr,Electric clocks,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_70_17_27,Pr,Electric ovens,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_70_24_26,Pr,Electric barbecues,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_70_35_27,Pr,Electric kilns,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_70_84_67,Pr,Power plates,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_60_60_08_27,Pr,Electric boilers,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_65_72_97,Pr,Wiring accessories,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_70_75_94_27,Pr,Electric doorbells,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70,Ac,Electrical activities,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_85_65_26,Ac,Electrical switching,1:N,A,score=0.5
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60_49,Ac,Low-voltage electrical installation testing and inspecting,1:N,B,score=0.455
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_10_40_27,Ac,Electrical system installing,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_30_80,Ac,Kinetic power generation,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60,Ac,Electrical installations testing,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_65,Ac,Electrical systems commissioning,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60_26,Ac,Electrical equipment inspection and testing,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60_35,Ac,Hazardous areas electrical wiring inspection and testing,1:N,B,score=0.364
23821,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60_37,Ac,High-voltage electrical installations testing,1:N,B,score=0.364
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,En_30_80,En,Mechanical power generation,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,En_70_10,En,Electrical power generation entities,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,En_70_10_10,En,Electrical power generation buildings,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,En_70,En,Electrical power generation and distribution entities,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,En_70_30_60,En,Overhead power distribution lines,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10,Co,Electrical power generation complexes,1:N,B,score=0.444
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_30_80,Co,Mechanical power generation complexes,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_30_80_10,Co,Kinetic power generation complexes,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70,Co,Electrical power generation and distribution complexes,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_08,Co,Biomass power generation complexes,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_16,Co,Coal power generation complexes,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_33,Co,Gas power generation complexes,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_34,Co,Geothermal power generation complexes,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_38,Co,Hydroelectric power generation complexes,1:N,B,score=0.4
23821,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_57,Co,Nuclear power generation complexes,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_70,Ss,Electrical systems,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_25_14_67_27,Ss,Electric fencing systems,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_70_30_80,Ss,Small power systems,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_70_95,Ss,Temporary electrical systems,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_75_50_45,Ss,Electrical protection systems,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_85_50,Ss,Mechanical power systems,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_85_50_65,Ss,Power supply systems,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_85_50_65_38,Ss,Hydraulic power systems,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_15_95_70,Ss,Temporary electrical works systems,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Ss_25_14_67_28,Ss,Electric security fencing systems,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_30_36_08_27,Pr,Electric locks,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_10_57_23,Pr,Electrical diagrams,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_50_13_26,Pr,Electric clocks,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_70_17_27,Pr,Electric ovens,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_70_24_26,Pr,Electric barbecues,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_70_35_27,Pr,Electric kilns,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_40_70_84_67,Pr,Power plates,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_60_60_08_27,Pr,Electric boilers,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_65_72_97,Pr,Wiring accessories,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,uses,Pr_70_75_94_27,Pr,Electric doorbells,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70,Ac,Electrical activities,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_85_65_26,Ac,Electrical switching,1:N,A,score=0.5
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60_49,Ac,Low-voltage electrical installation testing and inspecting,1:N,B,score=0.455
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_10_40_27,Ac,Electrical system installing,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_30_80,Ac,Kinetic power generation,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60,Ac,Electrical installations testing,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_65,Ac,Electrical systems commissioning,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60_26,Ac,Electrical equipment inspection and testing,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60_35,Ac,Hazardous areas electrical wiring inspection and testing,1:N,B,score=0.364
238210,Electrical Contractors and Other Wiring Installation Contractors,performs,Ac_70_60_37,Ac,High-voltage electrical installations testing,1:N,B,score=0.364
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,En_30_80,En,Mechanical power generation,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,En_70_10,En,Electrical power generation entities,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,En_70_10_10,En,Electrical power generation buildings,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,En_70,En,Electrical power generation and distribution entities,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,En_70_30_60,En,Overhead power distribution lines,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10,Co,Electrical power generation complexes,1:N,B,score=0.444
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_30_80,Co,Mechanical power generation complexes,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_30_80_10,Co,Kinetic power generation complexes,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70,Co,Electrical power generation and distribution complexes,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_08,Co,Biomass power generation complexes,1:N,B,score=0.4
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_16,Co,Coal power generation complexes,1:N,B,score=0.4
